epoch,train_loss,train_ce_loss,train_tv_loss,val_loss,val_ce_loss,val_tv_loss,val_accuracy,val_precision,val_recall,val_f1,val_specificity,val_pred_active_ratio,val_pred_inactive_ratio,optimal_threshold
1,0.7266744355360667,0.1136578048268954,0.001374903654990097,0.10494027764070779,0.10494027764070779,0.0,0.4438103448275862,0.1951547041574173,0.711246504194966,0.3062729833767016,0.3880136700841877,62.91206896551724,37.08793103448276,-0.6333524
2,0.16862734158833823,0.11600779170791307,0.0009412121144123375,0.09182589629199356,0.09182589629199356,0.0,0.40944827586206894,0.18486739469578783,0.7101478226128646,0.2933652417890741,0.3467116779194799,66.3103448275862,33.689655172413794,-0.5746002
3,0.15610877474149068,0.11029090086619059,0.0008870059119847914,0.09371353348251432,0.09371353348251432,0.0,0.42079310344827586,0.18806878306878308,0.7100479424690371,0.297373044423994,0.3604442777361007,65.17241379310344,34.82758620689655,-0.5825095
4,0.13957494497299194,0.11018462479114532,0.0008483270454841355,0.10013012564741075,0.10013012564741075,0.0,0.40570689655172415,0.1841405140126566,0.7120455453455853,0.2926098466969032,0.341793781778778,66.75,33.25,-0.6249908
5,0.18320272068182628,0.10545427749554316,0.0008240275938684742,0.08831169060431421,0.08831169060431421,0.0,0.5912758620689655,0.2546933218687303,0.7100479424690371,0.3749077101571564,0.5664957906143202,48.12413793103448,51.87586206896552,-0.5620627
6,0.13368863066037495,0.11028473228216171,0.0007905910645301143,0.09371159190777689,0.09371159190777689,0.0,0.5358275862068965,0.22837959393472115,0.7100479424690371,0.3456003889158969,0.4994790364257731,53.668965517241375,46.33103448275862,-0.58882177
7,0.21156199326117833,0.102864903708299,0.0008045646323201557,0.09369084762874991,0.09369084762874991,0.0,0.5585517241379311,0.2384770211338477,0.7100479424690371,0.35703882276128773,0.5269442360590147,51.39655172413793,48.60344827586207,-0.5441301
8,0.2131170779466629,0.09350691263874372,0.000814837966269503,0.08734496764373034,0.08734496764373034,0.0,0.6713965517241379,0.30556630131098217,0.7100479424690371,0.4272620729032064,0.6633324997916146,40.11206896551724,59.887931034482754,-0.56632805
9,0.15982108414173127,0.09408155952890714,0.0008053536294028163,0.20901819958817214,0.20901819958817214,0.0,0.7419827586206896,0.3708205101455323,0.7100479424690371,0.4872014529006613,0.7486454947070101,33.05344827586207,66.94655172413792,-0.48867127
10,0.23427280684312185,0.08908611834049225,0.0008066501352004707,0.23172669031191617,0.23172669031191617,0.0,0.7220344827586207,0.3506550645287446,0.7164402716739912,0.4708546671918078,0.7232016337417688,35.26896551724138,64.73103448275862,-0.48423147
11,0.20038852989673614,0.10040646692117056,0.0007499830680899322,0.17294846405275166,0.17294846405275166,0.0,0.5022413793103448,0.21492925383964204,0.7100479424690371,0.3299758633494244,0.4588855547220138,57.02758620689655,42.97241379310345,-0.5173215
12,0.22065730268756548,0.0934635212024053,0.0007295218024713297,0.10764650243800133,0.10764650243800133,0.0,0.4881379310344828,0.20974213725143093,0.7100479424690371,0.32382817838108685,0.44183962657331,58.43793103448276,41.56206896551724,-0.5612433
13,0.190301234771808,0.09032128776113192,0.0007025017170235514,0.1844229936832562,0.1844229936832562,0.0,0.37382758620689654,0.17542690751159806,0.7100479424690371,0.28134399240145636,0.30368008668833874,69.86896551724138,30.131034482758622,-0.59485686
14,0.19686526209115982,0.0848499355216821,0.000696871856537958,0.09418966039083898,0.09418966039083898,0.0,0.618103448275862,0.2697298527849446,0.7100479424690371,0.3909480862296525,0.5989205634742019,45.44137931034483,54.55862068965517,-0.6135989
15,0.1954240729411443,0.08843434428175291,0.000721084070391953,0.10847630293574184,0.10847630293574184,0.0,0.2699655172413793,0.15161637931034483,0.7026568118258091,0.24941501808125935,0.17969075602233892,80.0,20.0,-0.8735573
16,0.2684083111584187,0.0850129504998525,0.0007410123517426352,0.09661838342435658,0.09661838342435658,0.0,0.4884655172413793,0.21201910398781096,0.7227327207351179,0.3278584535918987,0.43958906393264985,58.843103448275855,41.15689655172414,-0.6298769
17,0.19872779697179793,0.08923645863930384,0.0006939137315688034,0.32355243898928165,0.32355243898928165,0.0,0.5173620689655173,0.22104315988705825,0.7115461446264483,0.3373026206765939,0.476848378761357,55.56724137931035,44.432758620689654,-0.4992858
18,0.24066851610938708,0.08131310592095058,0.0006932316231541335,0.2034176845336333,0.2034176845336333,0.0,0.5664310344827587,0.2422425831942505,0.7103475829005194,0.3612811460211831,0.536404934566975,50.61896551724138,49.38103448275862,-0.54077816
19,0.1803550012409687,0.08196525623401006,0.0006907573784701526,0.09912798996083438,0.09912798996083438,0.0,0.5778620689655173,0.24778668525618683,0.7100479424690371,0.36737119528706524,0.5502834041843794,49.46551724137931,50.53448275862069,-0.6475341
20,0.17883306990067163,0.07790826211373011,0.000712797837331891,0.18561393892741762,0.18561393892741762,0.0,0.6402068965517241,0.2835207784956529,0.7100479424690371,0.4052328564099641,0.6256355755605568,43.231034482758616,56.76896551724138,-0.5876625
21,0.20205554068088533,0.0750476765135924,0.0007024216155211131,0.1243823322620301,0.1243823322620301,0.0,0.684948275862069,0.31626706997019705,0.7101478226128646,0.43763272089373095,0.679690756022339,38.76034482758621,61.2396551724138,-0.76848763
22,0.21165869931379955,0.08297838519016902,0.0006797972678517302,0.26941419998183846,0.26941419998183846,0.0,0.6622413793103449,0.2988998068363148,0.7109468637634838,0.4208596937267191,0.6520796865883137,41.05862068965517,58.941379310344836,-0.49044392
23,0.14048001542687416,0.07870453521609307,0.0006436047648700575,0.29023205948760733,0.29023205948760733,0.0,0.7006379310344828,0.3296881516148464,0.7106472233320016,0.4504162314436742,0.6985496374093524,37.20862068965517,62.79137931034483,-0.47650555
24,0.21128687560558318,0.08012617553273836,0.000687223121834298,0.16527794401918072,0.16527794401918072,0.0,0.6741206896551725,0.32268102932375825,0.8078306032760687,0.46115688342788724,0.6462240560140035,43.21551724137931,56.78448275862069,-0.68332374
