epoch,train_loss,train_ce_loss,train_tv_loss,val_loss,val_ce_loss,val_tv_loss,val_accuracy,val_precision,val_recall,val_f1,val_specificity,val_pred_active_ratio,val_pred_inactive_ratio,optimal_threshold
1,0.7006028195222219,0.09967013498147329,0.0007794305953818063,0.19564905669540167,0.19564905669540167,0.0,0.4608965517241379,0.2655201229209909,0.7101146276404008,0.38651703029351747,0.3825602211697523,63.960344827586205,36.039655172413795,-0.52219594
2,0.17039054880539575,0.09876290510098139,0.0006604471360333264,0.2625315352343023,0.2625315352343023,0.0,0.3665344827586207,0.2535560344827586,0.8481724461105904,0.3904033448922367,0.2151419701330191,80.0,20.0,-0.53874487
3,0.15332483897606533,0.09475510468085607,0.0006183030006165305,0.19196034595370293,0.19196034595370293,0.0,0.3694655172413793,0.25538793103448276,0.8543003388364213,0.3932239385442418,0.2170681411316821,80.0,20.0,-0.58804744
4,0.1627646083633105,0.0937110923230648,0.0005765519881000121,0.1300856275483966,0.1300856275483966,0.0,0.38967241379310347,0.257272358273576,0.8225073895176988,0.3919473693251112,0.25362006843572255,76.45862068965518,23.54137931034483,-0.585593
5,0.17947507450977962,0.09260936826467514,0.0005719975645964345,0.2095698108896613,0.2095698108896613,0.0,0.4032586206896552,0.2542537561021849,0.7734842477110518,0.3827070217053987,0.28688617462439664,72.7551724137931,27.2448275862069,-0.55539215
6,0.17093942761421205,0.0876858393351237,0.0005736022993611793,0.22223599255084991,0.22223599255084991,0.0,0.4556034482758621,0.26361888485366375,0.7117006704635571,0.38473080145754984,0.37510480636316257,64.56551724137931,35.43448275862069,-0.53455466
7,0.18922247985998789,0.08314201086759568,0.0005682100891135633,0.7407797574996948,0.7407797574996948,0.0,0.35470689655172416,0.23955154570784132,0.7809819046932449,0.36664241111468365,0.22071653561150265,77.96896551724139,22.03103448275862,-0.45510378
8,0.11788648242751758,0.08950374697645505,0.0005471199207628766,0.9518908709287643,0.9518908709287643,0.0,0.37725862068965516,0.24271440466278102,0.7565424266455194,0.36752061918854084,0.25803893131500827,74.54482758620689,25.455172413793104,-0.41917267
9,0.2580553059776624,0.08902466197808584,0.0005280402721837163,0.21417113859206438,0.21417113859206438,0.0,0.3779310344827586,0.23679158074379578,0.7202076274241223,0.3564038530146272,0.2703437648711732,72.73965517241379,27.26034482758621,-0.5410868
10,0.22177539790670078,0.08355414221684138,0.0005158536000332485,0.26864371448755264,0.26864371448755264,0.0,0.3400862068965517,0.23164723993842093,0.7593540480138419,0.3549990731534689,0.20829839787894583,78.39655172413794,21.60344827586207,-0.52540946
11,0.2077296401063601,0.07995615750551224,0.0005117940095563729,0.32428356586024165,0.32428356586024165,0.0,0.4214137931034483,0.2501078926658374,0.7102588133515969,0.369944801171567,0.3306215867116862,67.9155172413793,32.084482758620695,-0.49968374
