epoch,train_loss,train_ce_loss,train_tv_loss,val_loss,val_ce_loss,val_tv_loss,val_accuracy,val_precision,val_recall,val_f1,val_specificity,val_pred_active_ratio,val_pred_inactive_ratio,optimal_threshold
1,3.54616608073314,0.13745238333940507,0.0015895724684620897,0.1469454113394022,0.1469454113394022,0.0,0.43375862068965515,0.2547762467361237,0.7104750919183909,0.37505708631450757,0.3467787622651771,66.69137931034483,33.30862068965517,-0.63304055
2,0.23725855499505996,0.10236419712503751,0.0011976741952821612,0.12589414231479168,0.12589414231479168,0.0,0.47863793103448277,0.2730826817501248,0.7100425347848028,0.3944570158399584,0.40590088150649234,62.18275862068966,37.817241379310346,-0.5652464
3,0.1537703290581703,0.10000027070442835,0.001105820022833844,0.2969796061515808,0.2969796061515808,0.0,0.5545689655172413,0.31232352387525886,0.7176843774781919,0.435238823915182,0.5032971515330055,54.95517241379311,45.0448275862069,-0.534726
4,0.20710247705380122,0.0925092784066995,0.001077083870768547,0.1394064798951149,0.1394064798951149,0.0,0.3705,0.2560344827586207,0.8564631245043616,0.394219442186126,0.21774796619003375,80.0,20.0,-0.7276585
5,0.22748390088478723,0.0916076550881068,0.0009802859160117805,0.1359284552745521,0.1359284552745521,0.0,0.3860689655172414,0.2606953343461699,0.8535794102804412,0.3994062879503441,0.23911713385755398,78.3051724137931,21.694827586206898,-0.61634487
6,0.13441918914516768,0.09254456634322802,0.0009387183740424613,0.17904328741133213,0.17904328741133213,0.0,0.4337758620689655,0.2547067342505431,0.7100425347848028,0.37492148689544913,0.3469373881121258,66.66896551724138,33.33103448275862,-0.55177444
7,0.2941539694865545,0.08502017309268316,0.000937401313179483,0.2591771297156811,0.2591771297156811,0.0,0.5094137931034483,0.2874260225649398,0.7107634633407829,0.40932491904010626,0.44612386412563165,59.139655172413796,40.86034482758621,-0.51505023
8,0.18208684598406155,0.09309107214212417,0.0008772637345828116,0.4395662732422352,0.4395662732422352,0.0,0.5320344827586206,0.29924666444800774,0.7130704347199193,0.42157531327252573,0.4751297332819688,56.98793103448276,43.012068965517244,-0.46271777
9,0.1424995223681132,0.09192087054252625,0.0008541143227679034,0.6706523150205612,0.6706523150205612,0.0,0.5299482758620689,0.29764279238440616,0.7100425347848028,0.4194544409190605,0.4733395272949761,57.05172413793104,42.94827586206896,-0.41985124
10,0.2004123310248057,0.0841057134171327,0.0008576277449416618,0.12670949567109346,0.12670949567109346,0.0,0.4533793103448276,0.2651265706082238,0.725614591593973,0.38835513369602964,0.3678080174035215,65.45344827586207,34.54655172413793,-0.55851996
11,0.1910611314078172,0.08757808481653531,0.0008346115122549236,0.34298327937722206,0.34298327937722206,0.0,0.6018275862068966,0.34055941638142656,0.7101146276404008,0.460344908164696,0.5677898887352988,49.86724137931034,50.13275862068966,-0.46218982
12,0.2938473050793012,0.08116278871893882,0.0008565255828822653,0.3060858026146889,0.3060858026146889,0.0,0.5787586206896552,0.3255475899435066,0.7104029990627929,0.44648844585410064,0.5373790477917016,52.18793103448276,47.81206896551724,-0.49093366
13,0.19500912179549534,0.0874271829922994,0.0008040480315685272,0.6352002546191216,0.6352002546191216,0.0,0.534603448275862,0.3001157689495491,0.7101867204959988,0.42192954277759936,0.47941263114958416,56.59310344827586,43.40689655172414,-0.41893238
14,0.17944422190388043,0.08186215485135714,0.0007832491770386696,0.7645783945918083,0.7645783945918083,0.0,0.5382931034482759,0.3021095235175078,0.7103309062071949,0.42392169517048506,0.4842167282286025,56.23103448275862,43.768965517241384,-0.4109066
