epoch,train_loss,train_ce_loss,train_tv_loss,val_loss,val_ce_loss,val_tv_loss,val_accuracy,val_precision,val_recall,val_f1,val_specificity,val_pred_active_ratio,val_pred_inactive_ratio,optimal_threshold
1,0.7867548408046845,0.2321857718690749,0.00155047133880397,0.1984243227634579,0.1984243227634579,0.0,0.3161833333333333,0.20602083333333332,0.7721558522682908,0.32525860509480814,0.1924437946305596,80.0,20.0,-0.3509901
2,0.22555626135679982,0.2148030078218829,0.0011614618800400245,0.20419851946644485,0.20419851946644485,0.0,0.3234166666666667,0.21054166666666665,0.7890997110954947,0.3323959412567632,0.1970419341851546,80.0,20.0,-0.3643027
3,0.21756228329914232,0.19748025820139917,0.0010683909734530794,0.5463471487164497,0.5463471487164497,0.0,0.35401666666666665,0.22515462170634584,0.8300148356367612,0.3542211632982889,0.22484266734473332,78.68666666666667,21.313333333333333,-0.27570015
4,0.252300861141374,0.20914799119195632,0.0009958756216351063,0.20370613783597946,0.20370613783597946,0.0,0.32245,0.2099375,0.7868353244319513,0.3314421037051655,0.19642743627232853,80.0,20.0,-0.36105043
5,0.2317399201133559,0.2038521736619934,0.0010014476814127016,0.2116785990074277,0.2116785990074277,0.0,0.33055,0.215,0.8058093230264699,0.33943460456855296,0.20157650499014684,80.0,20.0,-0.3767632
6,0.24682250342542125,0.2011611587818592,0.0009626889481179176,0.19738244824111462,0.19738244824111462,0.0,0.3206833333333333,0.20883333333333334,0.7826969625985789,0.3296988833522457,0.1953043883626809,80.0,20.0,-0.33566904
7,0.24646605827635334,0.1981314176753644,0.00099343006243749,0.2958967983722687,0.2958967983722687,0.0,0.33765,0.2194375,0.8224408526587023,0.3464403769302876,0.20608988621193822,80.0,20.0,-0.31592184
8,0.28744560864663893,0.20877963616963355,0.0009942192926011499,0.4294343423098326,0.4294343423098326,0.0,0.3909,0.2362274717215938,0.8300148356367612,0.3677818911531675,0.2717352149683216,74.99833333333333,25.001666666666665,-0.284279
9,0.2803621364216651,0.19268078260844754,0.000943032632236399,0.5453621558845043,0.5453621558845043,0.0,0.33471666666666666,0.21760416666666665,0.8155696103693293,0.3435459733254395,0.20422520289025914,80.0,20.0,-0.31940413
10,0.28814917514401095,0.19515117077577498,0.0009941241794055508,0.24004416726529598,0.24004416726529598,0.0,0.3982,0.23854940418751824,0.8300148356367612,0.3705898758889974,0.2810162524103151,74.26833333333333,25.73166666666667,-0.36863136
11,0.2285556136480262,0.19139052242521318,0.000989742111414671,0.24334697634913027,0.24334697634913027,0.0,0.39265,0.23679169636493227,0.830092917935504,0.3684730429960314,0.273938931621215,74.82666666666667,25.173333333333332,-0.4008389
12,0.22748003371300235,0.19277155940090457,0.000977166064624344,0.240501519292593,0.240501519292593,0.0,0.3784166666666667,0.23235988458511847,0.8300148356367612,0.36307744855264285,0.2558642171508486,76.24666666666667,23.753333333333334,-0.37613714
13,0.25181229875212713,0.19381065372257464,0.0009822667362318644,0.2202197420410812,0.2202197420410812,0.0,0.32908333333333334,0.21408333333333332,0.8023737018817834,0.3379874027661289,0.20064416332930732,80.0,20.0,-0.40516156
14,0.23657019340222882,0.21326192396302376,0.0010009756341816918,0.22154704248532653,0.22154704248532653,0.0,0.35861666666666664,0.22649026375218373,0.830092917935504,0.3558791530672022,0.2306698027249804,78.23,21.77,-0.3597769
15,0.24077359803261295,0.210106065436717,0.0010172015491632684,0.28663948783650994,0.28663948783650994,0.0,0.3504,0.2241244808028843,0.8300148356367612,0.35294508267481234,0.22024452779013837,79.04833333333333,20.951666666666664,-0.37886617
16,0.24763311607943428,0.19836362938006077,0.0010062886285595596,0.21540264086797833,0.21540264086797833,0.0,0.352,0.2245790463313122,0.8300148356367612,0.3535084802128367,0.2222787277774246,78.88833333333334,21.111666666666668,-0.42429602
17,0.253600625501525,0.19625305973233714,0.0010208688477324622,0.2006127017084509,0.2006127017084509,0.0,0.29391666666666666,0.19210416666666666,0.7199968767080502,0.3032874504580065,0.17828915305235946,80.0,20.0,-0.3541809
18,0.2486272437437888,0.20694103957183899,0.000985954045092747,0.2687475821003318,0.2687475821003318,0.0,0.30445,0.1986875,0.7446708831107988,0.31368099067541566,0.18498506134384338,80.0,20.0,-0.31748804
19,0.24904164386492583,0.1826728630450464,0.000951810589721126,0.2926765140146017,0.2926765140146017,0.0,0.30691666666666667,0.20022916666666668,0.7504489732177715,0.3161149209794925,0.18655309050070984,80.0,20.0,-0.31250322
20,0.22987220508437003,0.19181199131473417,0.0009330038878796322,0.2423079526051879,0.2423079526051879,0.0,0.30455,0.19875,0.7449051300070274,0.31377966352558095,0.18504863009344605,80.0,20.0,-0.3215007
21,0.2236446325456904,0.1888828396556839,0.0009490242903871883,0.3496360294520855,0.3496360294520855,0.0,0.31105,0.2028125,0.760131178261888,0.3201933987863239,0.18918059881762125,80.0,20.0,-0.3044598
22,0.2584161787263809,0.18268865839608253,0.0009257508565731827,0.2548770196735859,0.2548770196735859,0.0,0.31065,0.2025625,0.7591941906769736,0.31979870738566285,0.18892632381921048,80.0,20.0,-0.31911564
23,0.24946686913890223,0.1987605626063962,0.0009333637633150624,0.2673185206949711,0.2673185206949711,0.0,0.31085,0.2026875,0.7596626844694307,0.3199960530859934,0.18905346131841586,80.0,20.0,-0.31714272
24,0.22765679504241673,0.18894575821656373,0.0009331413462097126,0.37206652760505676,0.37206652760505676,0.0,0.3099166666666667,0.20210416666666667,0.7574763801046303,0.3190751064844508,0.1884601529887907,80.0,20.0,-0.2991285
25,0.24201990916363655,0.19136784009395108,0.0009587860568576763,0.19471395900473,0.19471395900473,0.0,0.31901666666666667,0.20779166666666668,0.7787928476614352,0.32805433584949106,0.19424490920263598,80.0,20.0,-0.33038273
