epoch,train_loss,train_ce_loss,train_tv_loss,val_loss,val_ce_loss,val_tv_loss,val_accuracy,val_precision,val_recall,val_f1,val_specificity,val_pred_active_ratio,val_pred_inactive_ratio,optimal_threshold
1,0.47755016883214313,0.11095040962100029,0.001230605000940462,0.5463008284568787,0.5463008284568787,0.0,0.33314035087719296,0.1785369756005741,0.7100879655624182,0.2853328820952488,0.24616746556116942,74.56315789473685,25.436842105263157,-0.47442588
2,0.2624758606155713,0.1050289457043012,0.0010222612220483521,0.10841765441000462,0.10841765441000462,0.0,0.3967894736842105,0.19519975304195714,0.7100879655624182,0.3062208680562562,0.324502310316535,68.19824561403509,31.801754385964916,-0.5614457
3,0.19030336091915767,0.10548372368017832,0.0009560140936324994,0.30637077242136,0.30637077242136,0.0,0.3493859649122807,0.18251352976548407,0.7100879655624182,0.29038862631790435,0.26616141987304054,72.93859649122807,27.06140350877193,-0.5098556
4,0.24416313394904138,0.09721852168440819,0.000915047142188996,0.10949624795466661,0.10949624795466661,0.0,0.41142105263157897,0.19957425560432052,0.7106494478757253,0.31163181976732257,0.34238027378330527,66.75614035087719,33.24385964912281,-0.5496084
5,0.14086200892925263,0.10056672642628352,0.0008479664218612015,0.13999511301517487,0.13999511301517487,0.0,0.33480701754385966,0.17893694288544074,0.7100879655624182,0.2858434415731184,0.24821868117631818,74.39649122807018,25.60350877192982,-0.53089124
6,0.1737189511458079,0.0967102828125159,0.0008489821804687381,0.2970731891691685,0.2970731891691685,0.0,0.3544912280701754,0.1838612806354742,0.7104622871046229,0.29212359074993266,0.27235825020512155,72.4421052631579,27.557894736842105,-0.5224262
7,0.15496447831392288,0.09330304637551308,0.0008451924154845377,0.14134697802364826,0.14134697802364826,0.0,0.2966842105263158,0.17021467507122187,0.7100879655624182,0.2746041798606713,0.2012998229477048,78.20877192982456,21.79122807017544,-0.6270377
8,0.21174147874116897,0.09083130260308583,0.0008310779735135536,0.1790608698502183,0.1790608698502183,0.0,0.2699298245614035,0.16087719298245615,0.6865057084035187,0.26066872756991083,0.1738135337047113,80.0,20.0,-0.8818874
9,0.2399953673283259,0.08581624353925386,0.0008189222891815007,0.5639922358095646,0.5639922358095646,0.0,0.2790175438596491,0.16655701754385965,0.7107430282612764,0.26987172653945923,0.17940579522390637,80.0,20.0,-0.8727108
10,0.14225951731204986,0.0902116576830546,0.0007791411791307231,0.11983790062367916,0.11983790062367916,0.0,0.32387719298245615,0.17733602094483444,0.7162642710087965,0.2842869612048953,0.23334197003066026,75.72105263157894,24.278947368421054,-0.6449233
11,0.17185527086257935,0.08301638464132945,0.0007912714499980211,0.3211047612130642,0.3211047612130642,0.0,0.300140350877193,0.17975877192982456,0.7670784203630919,0.2912624809011122,0.19240402470095436,80.0,20.0,-0.8070899
12,0.13200609683990477,0.08516545792420706,0.0007401209635039171,0.15822350606322289,0.15822350606322289,0.0,0.3318421052631579,0.17836264174864414,0.7109301890323788,0.285178025113084,0.2443753508658289,74.72456140350877,25.275438596491227,-0.79693514
13,0.32847447221477827,0.07341934169332186,0.000764763739425689,0.25535924173891544,0.25535924173891544,0.0,0.30515789473684213,0.18289473684210528,0.7804604154969118,0.2963436733823686,0.1954916439953362,80.0,20.0,-0.67361104
14,0.17814037650823594,0.07871531148751577,0.0007415576954372227,0.10363906994462013,0.10363906994462013,0.0,0.3722105263157895,0.18840939563986692,0.7100879655624182,0.2978021978021978,0.29425227792892,70.6561403508772,29.343859649122805,-0.6145843
15,0.12691771586736042,0.08482475553949674,0.0007161107962019742,0.21698813512921333,0.21698813512921333,0.0,0.3192982456140351,0.19173245614035087,0.8181733108740408,0.31066339764772766,0.20419311655223044,80.0,20.0,-0.8241053
16,0.260206738114357,0.07450177868207296,0.0007515033512997131,0.2108674831688404,0.2108674831688404,0.0,0.31012280701754386,0.1731906055280396,0.7100879655624182,0.27846382502431233,0.21783909832879908,76.86491228070176,23.135087719298244,-0.6753889
17,0.13231743921836217,0.07571818580230077,0.0006944071617908775,0.2103133350610733,0.2103133350610733,0.0,0.3085964912280702,0.18504385964912282,0.7896312932809283,0.29982588920868425,0.19760763484043703,80.0,20.0,-0.8793203
18,0.1922213857372602,0.07209785108764967,0.000705830209578077,0.3973274677991867,0.3973274677991867,0.0,0.31219298245614036,0.17365831330815884,0.7100879655624182,0.2790680568580938,0.220386924040247,76.65789473684211,23.342105263157894,-0.72756004
19,0.15781733704109988,0.07568664898475011,0.0006617008456184218,0.167601702734828,0.167601702734828,0.0,0.3056140350877193,0.1831798245614035,0.7816769605090773,0.29680559997157374,0.1957723366584618,80.0,20.0,-0.9447006
