epoch,train_loss,train_ce_loss,train_tv_loss,val_loss,val_ce_loss,val_tv_loss,val_accuracy,val_precision,val_recall,val_f1,val_specificity,val_pred_active_ratio,val_pred_inactive_ratio,optimal_threshold
1,0.4342672752757226,0.20232005537517608,0.0013148496791179623,0.28604529425501823,0.28604529425501823,0.0,0.32685,0.288125,0.6898099655843184,0.40647180708019226,0.14470226026882932,80.0,20.0,-0.3414692
2,0.20298903375383345,0.1865972562903358,0.001077080205563576,0.296025718562305,0.296025718562305,0.0,0.29205,0.266375,0.637737543019602,0.37578803509235986,0.11857024855447924,80.0,20.0,-0.35359856
3,0.21807234722279734,0.1826112747432724,0.0010182075014698408,0.3126567490398884,0.3126567490398884,0.0,0.28255,0.2604375,0.623522370193027,0.367411718026716,0.11143650972441241,80.0,20.0,-0.37192616
4,0.2317071362368522,0.19250137671347586,0.0009911639424371383,0.2931696465238929,0.2931696465238929,0.0,0.2809833333333333,0.25945833333333335,0.621178113621627,0.3660303604755397,0.11026006858401542,80.0,20.0,-0.35199478
5,0.2247901895353871,0.18851188161680776,0.0009580445532206326,0.47632645070552826,0.47632645070552826,0.0,0.44671666666666665,0.36304166666666665,0.8691705321961195,0.5121603550382812,0.23471252284047958,80.0,20.0,-0.30009174
6,0.2392201762526266,0.19044455453272788,0.000975482712214392,0.2934303367510438,0.2934303367510438,0.0,0.30318333333333336,0.2733333333333333,0.65439672801636,0.3856044908815706,0.12693048985006633,80.0,20.0,-0.37237823
7,0.2220516846545281,0.17559303547586164,0.0009504575150898627,0.28975711297243834,0.28975711297243834,0.0,0.3411166666666667,0.29704166666666665,0.7111576637238765,0.41905097797175556,0.1554153838452104,80.0,20.0,-0.34890258
8,0.2172964891839412,0.17557268145103608,0.0009495074346271013,0.35452716052532196,0.35452716052532196,0.0,0.34468333333333334,0.2992708333333333,0.716494588258766,0.4221957706946465,0.15809366473930564,80.0,20.0,-0.31862608
9,0.20347210644714295,0.175756280220324,0.0009312419156964508,0.2835966804996133,0.2835966804996133,0.0,0.3047166666666667,0.27429166666666666,0.6566911067883685,0.38695645784655175,0.12808190032790168,80.0,20.0,-0.33935162
10,0.21441646689368832,0.17438369316439475,0.0009347453765991715,0.2939164852723479,0.2939164852723479,0.0,0.32125,0.284625,0.681430495286548,0.4015341885993916,0.14049710895847414,80.0,20.0,-0.3503102
11,0.22339481139375317,0.18560932408417424,0.0009149159417457638,0.29778579343110323,0.29778579343110323,0.0,0.32675,0.2880625,0.689660332186144,0.4063836353216065,0.1446271682811444,80.0,20.0,-0.35635063
12,0.19556666117522023,0.1871694357645127,0.0009305175513990464,0.34363878332078457,0.34363878332078457,0.0,0.36138333333333333,0.3097083333333333,0.741483365753903,0.43692045437846255,0.1706340266826863,80.0,20.0,-0.32200396
13,0.2238194312780134,0.1926140931825484,0.0009269302714646103,0.28832305036485195,0.28832305036485195,0.0,0.28255,0.2604375,0.623522370193027,0.367411718026716,0.11143650972441241,80.0,20.0,-0.34717268
14,0.23182527528655145,0.1897989333637299,0.0009180058428506938,0.3106335364282131,0.3106335364282131,0.0,0.27621666666666667,0.25647916666666665,0.6140455883086439,0.3618275066496201,0.10668068383770118,80.0,20.0,-0.32740504
15,0.22048777486047438,0.1958672488408704,0.0009364762208274295,0.29306924901902676,0.29306924901902676,0.0,0.28695,0.2631875,0.6301062397127039,0.371291275404488,0.11474055718254862,80.0,20.0,-0.35214293
16,0.2034339164533923,0.1955422701374177,0.0009341798422317351,0.29728474374860525,0.29728474374860525,0.0,0.30785,0.27625,0.6613796199311687,0.38971917294890446,0.13043478260869565,80.0,20.0,-0.3558917
17,0.2032223168400026,0.18056644246943535,0.0009268113381920323,0.2958096042275429,0.2958096042275429,0.0,0.3085833333333333,0.27670833333333333,0.6624769315177814,0.3903657658451998,0.1309854571850517,80.0,20.0,-0.35518822
18,0.18803440551123313,0.17912709064060642,0.0009145810280085331,0.3020772598683834,0.3020772598683834,0.0,0.31685,0.281875,0.6748466257668712,0.3976546312216197,0.13719306150033792,80.0,20.0,-0.37157115
19,0.222713295490511,0.17547817167735869,0.000915637003227828,0.2911270707845688,0.2911270707845688,0.0,0.4270833333333333,0.34954841419869775,0.8300663374731907,0.49193751016124976,0.2248504417911942,79.35,20.65,-0.32755113
20,0.2042382515726551,0.1763785556559601,0.0009181157952444928,0.3287065662443638,0.3287065662443638,0.0,0.5154833333333333,0.3933872187559085,0.8302159708713651,0.5338272317634418,0.3575379840304373,70.52000000000001,29.48,-0.32116443
21,0.2117593011127845,0.16885895681597532,0.0008883101399987936,0.402410046197474,0.402410046197474,0.0,0.4875,0.3783507264170248,0.8300164596737992,0.519771364317841,0.31561162423969363,73.30499999999999,26.695,-0.2943244
22,0.22710047710326411,0.18000885892298915,0.000875351702674262,0.31758863665163517,0.31758863665163517,0.0,0.4587833333333333,0.36408786592569903,0.8300164596737992,0.5061516234506882,0.2724837926459913,76.17666666666668,23.823333333333334,-0.3219868
23,0.1985688457385667,0.17462888675471466,0.0008937340913220278,0.29050735384225845,0.29050735384225845,0.0,0.41641666666666666,0.34410416666666666,0.8238316125492543,0.4854443121868065,0.21195965057195065,80.0,20.0,-0.3480038
24,0.23877393838859373,0.18487483743698366,0.000885817832538798,0.3639611732214689,0.3639611732214689,0.0,0.43525,0.35317712975932763,0.8300164596737992,0.4955111885300817,0.2371404971089585,78.53,21.47,-0.31472695
25,0.23063964853363653,0.17784638558664628,0.0008835590711133855,0.4230649806559086,0.4230649806559086,0.0,0.42575,0.34897471380047806,0.8301660930719736,0.49138656392542396,0.22279792746113988,79.49000000000001,20.51,-0.30637237
26,0.22074592341819116,0.17887945413108794,0.0008760472391581823,0.29127772338688374,0.29127772338688374,0.0,0.42573333333333335,0.34894839480802703,0.8300164596737992,0.49133425846644424,0.22284798878626316,79.48166666666665,20.518333333333334,-0.3474674
27,0.2020304557536879,0.18151344262784527,0.0008867509088539068,0.2836256269365549,0.2836256269365549,0.0,0.43088333333333334,0.3512304250559284,0.8300663374731907,0.4936008660705017,0.23055743285524768,78.97,21.029999999999998,-0.33821908
28,0.19388914342609145,0.17281840888843422,0.0008819066926897053,0.2774702589958906,0.2774702589958906,0.0,0.4401,0.35538425401977325,0.8301162152725822,0.4976973684210526,0.24437435858927187,78.05166666666666,21.948333333333334,-0.33057028
29,0.20531240394038539,0.17958520593181734,0.0008765886079580073,0.34927714988589287,0.34927714988589287,0.0,0.4347666666666667,0.35299730698276044,0.8303157264701482,0.4953874538745388,0.23626442391930114,78.59833333333334,21.401666666666667,-0.3187622
30,0.21828861390390703,0.17407053060108615,0.0008553113964866966,0.28277320601046085,0.28277320601046085,0.0,0.46718333333333334,0.3681474271049954,0.8300164596737992,0.5100611484881459,0.2850992465770569,75.33666666666666,24.663333333333334,-0.33888417
31,0.22196266535789735,0.17154960574642306,0.0008795174296885248,0.4263001559302211,0.4263001559302211,0.0,0.4914833333333333,0.38041788588149233,0.8300164596737992,0.521718683868136,0.3215939525919251,72.90666666666667,27.093333333333337,-0.3541394
32,0.2288596923312833,0.17809699812243063,0.0008607690819659301,0.28418649826198816,0.28418649826198816,0.0,0.4043833333333333,0.33658333333333335,0.8058257269689262,0.4748343105703243,0.20292358138719932,80.0,20.0,-0.3341248
33,0.2005498088415592,0.17206201456006495,0.000895485969170207,0.27866895496845245,0.27866895496845245,0.0,0.39748333333333336,0.33227083333333335,0.7955010224948875,0.4687504592279093,0.19774223423694026,80.0,20.0,-0.33259478
34,0.22428610464257578,0.1821556758255728,0.0008803866728539428,0.30725095607340336,0.30725095607340336,0.0,0.43133333333333335,0.3517874823569066,0.8329093720385057,0.4946532776444799,0.22980651297839855,79.11500000000001,20.885,-0.41018492
35,0.2554509935359801,0.17865031525011985,0.0008523086209841553,0.28235624451190233,0.28235624451190233,0.0,0.4045166666666667,0.33666666666666667,0.8060252381664921,0.47495187291510527,0.20302370403744588,80.0,20.0,-0.33577812
