epoch,train_loss,train_ce_loss,train_tv_loss,val_loss,val_ce_loss,val_tv_loss,val_accuracy,val_precision,val_recall,val_f1,val_specificity,val_pred_active_ratio,val_pred_inactive_ratio,optimal_threshold
1,0.5748653625448544,0.09732505331436793,0.000874561257660389,0.1592748761177063,0.1592748761177063,0.0,0.4272241379310345,0.28359218436873745,0.7100922034748792,0.4053129978697886,0.31999429345887725,68.82758620689656,31.17241379310345,-0.6194248
2,0.12621803569296997,0.09507869929075241,0.0007760632550343871,0.36205748096108437,0.36205748096108437,0.0,0.431051724137931,0.2851672712615881,0.7100294800225805,0.4069088229479322,0.32529662125211023,68.44137931034483,31.55862068965517,-0.5099001
3,0.21213625619808832,0.08897801811496417,0.0007205815830578407,0.4848623722791672,0.4848623722791672,0.0,0.3241551724137931,0.24939655172413794,0.7258357900018817,0.37123654620406465,0.17188577406852604,80.0,20.0,-0.6169449
4,0.20498383790254593,0.08992074305812518,0.0007126205251552165,0.16661954671144485,0.16661954671144485,0.0,0.31591379310344825,0.2442456896551724,0.710844884902465,0.36356928604654887,0.16620301020044226,80.0,20.0,-0.65955395
5,0.16472766076525053,0.08901899109284082,0.0006651203303287427,0.16572695039212704,0.16572695039212704,0.0,0.2868103448275862,0.22605603448275863,0.6579062911622656,0.33649327109699567,0.1461350072520627,80.0,20.0,-0.7789539
6,0.1596822624405225,0.08932862703998884,0.0006543180672451854,0.1880396530032158,0.1880396530032158,0.0,0.3324655172413793,0.2545905172413793,0.740952142005896,0.37896796753444656,0.17761609244596618,80.0,20.0,-0.7014634
7,0.2582516439259052,0.0832915353278319,0.000646007084287703,0.3273861352354288,0.3273861352354288,0.0,0.4155344827586207,0.27887788778877887,0.7102176503794769,0.40049518082942787,0.30382576027771835,70.00344827586207,29.99655172413793,-0.5508255
8,0.14394477978348733,0.08069164430101712,0.0006384605541825295,0.2980505172163248,0.2980505172163248,0.0,0.40863793103448276,0.27613542124006046,0.7100922034748792,0.3976396621063908,0.2943624129158047,70.68620689655172,29.313793103448276,-0.60752124
9,0.15718221912781397,0.08508026500542959,0.000619653204921633,0.17504656687378883,0.17504656687378883,0.0,0.39448275862068966,0.2750709610828309,0.7354952016558991,0.40039609369664686,0.26521149868036237,73.49827586206897,26.50172413793103,-0.5581144
10,0.15165310551722844,0.08774535506963729,0.0006202148622833192,0.3058560509234667,0.3058560509234667,0.0,0.39462068965517244,0.27076606634617684,0.7100922034748792,0.3920421096374277,0.2750315048624486,72.08793103448275,27.91206896551724,-0.53547204
11,0.12362742274999619,0.08257720296581586,0.0005952576136526962,0.3978860452771187,0.3978860452771187,0.0,0.3629827586206897,0.2594594594594595,0.710531267640971,0.3801150948777746,0.2312338017452505,75.27586206896551,24.72413793103448,-0.54479104
12,0.19019478683670363,0.07663260673483213,0.000583613149744148,0.5524090379476547,0.5524090379476547,0.0,0.3644137931034483,0.261006648541205,0.7165527190616572,0.38263665594855306,0.23092469743443422,75.46379310344827,24.536206896551725,-0.5441753
13,0.14859318534533184,0.08123483409484228,0.0005695481784641742,0.7051417827606201,0.7051417827606201,0.0,0.3334655172413793,0.2552155172413793,0.7427711221225616,0.379898304541007,0.17830563283163325,80.0,20.0,-0.4995523
14,0.15777728085716566,0.07399465218186378,0.0005695246354055901,0.5358622074127197,0.5358622074127197,0.0,0.33529310344827584,0.25635775862068966,0.7460954650943988,0.38159857562196237,0.17956582732957652,80.0,20.0,-0.5731999
15,0.15427929759025574,0.07196600064635277,0.0005406308026673893,0.7144054174423218,0.7144054174423218,0.0,0.3445344827586207,0.2621336206896552,0.7629053503104811,0.3901961727860386,0.1859381315833274,80.0,20.0,-0.53791267
16,0.11423237497607867,0.07416670719782512,0.0005303038303585102,1.1293766349554062,1.1293766349554062,0.0,0.3330172413793103,0.25493534482758623,0.7419557172426771,0.37948125691737644,0.177996528520817,80.0,20.0,-0.6895233
17,0.185211947063605,0.06810386031866074,0.000546519085764885,0.24168692529201508,0.24168692529201508,0.0,0.3614827586206897,0.25887732937006974,0.7101549269271781,0.3794363081872717,0.22930784411631833,75.40517241379311,24.594827586206897,-0.5634079
